idx,date,n_fixtures,n_bets,bankroll_open,bankroll_close,stake_frac,pnl_frac,exposure,k_risk,capped,model,policy,opening_drawdown,drawdown_trust_multiplier
36,2025-02-15,8,18,1741.3765053449172,1738.0082256236283,0.07652510872834335,-0.0019342627576233997,0.07652510872834335,0.2646437411901995,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
37,2025-02-22,9,18,1738.0082256236283,1771.464133833217,0.09906636471640733,0.019249568394639784,0.09906636471640733,0.2685347617021674,false,m13_joint_composite,P2_hard_pruning,-0.0019342627576233173,1.0
38,2025-02-25,1,3,1771.464133833217,1733.0514937833734,0.02168411954619914,-0.02168411954619914,0.02168411954619914,0.26963446825387916,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
39,2025-03-01,9,23,1733.0514937833734,1846.705353701183,0.12047750521889963,0.06558019789111705,0.1204775052188996,0.2707110209855561,false,m13_joint_composite,P2_hard_pruning,-0.021684119546199088,1.0
40,2025-03-04,2,4,1846.705353701183,1797.0694493154995,0.039545972708605936,-0.026878085497614827,0.039545972708605936,0.26092050953165397,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
41,2025-03-08,9,21,1797.0694493154995,1679.0083970706698,0.1280682309689836,-0.0656964327615713,0.12806823096898357,0.2655998895146643,false,m13_joint_composite,P2_hard_pruning,-0.026878085497614834,1.0
42,2025-03-11,2,5,1679.0083970706698,1633.2873075249252,0.03732027124192043,-0.027231007078650123,0.03732027124192043,0.2677160284024215,false,m13_joint_composite,P2_hard_pruning,-0.09080872392253236,0.75
43,2025-03-15,9,20,1633.2873075249252,1750.0420568349405,0.09668910981388219,0.07148451394442341,0.09668910981388219,0.2551435703139097,false,m13_joint_composite,P2_hard_pruning,-0.11556691799724494,0.5
44,2025-03-22,9,25,1750.0420568349405,1709.448660670596,0.127914758068689,-0.023195668930242854,0.127914758068689,0.26752308409952147,false,m13_joint_composite,P2_hard_pruning,-0.05234364901390964,0.75
45,2025-03-29,9,15,1709.448660670596,1797.349469656528,0.06349719687512462,0.05142056091432978,0.06349719687512462,0.26982210600325135,false,m13_joint_composite,P2_hard_pruning,-0.07432517199102495,0.75
46,2025-04-05,9,18,1797.349469656528,1867.031865015024,0.08285053132294051,0.03876953065327503,0.08285053132294051,0.26299712545699044,false,m13_joint_composite,P2_hard_pruning,-0.02672645311052757,1.0
47,2025-04-12,9,21,1867.031865015024,1833.1492220430052,0.11403834182620334,-0.018147865393687908,0.11403834182620336,0.26454472350059155,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
48,2025-04-19,9,20,1833.1492220430052,1881.284746752051,0.1061909758591819,0.02625837773064635,0.10619097585918187,0.2716890739628669,false,m13_joint_composite,P2_hard_pruning,-0.018147865393687956,1.0
49,2025-04-26,8,14,1881.284746752051,1834.6304856176992,0.06065103984228699,-0.024799149206359245,0.06065103984228699,0.2653373987996111,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
50,2025-05-03,9,20,1834.6304856176992,1846.8092237383144,0.15182491506207615,0.006638251253365937,0.15182491506207615,0.2789735334443369,false,m13_joint_composite,P2_hard_pruning,-0.024799149206359172,1.0
51,2025-08-02,9,19,1846.8092237383144,1732.9639820872565,0.117361197819017,-0.06164428907313568,0.117361197819017,0.2672412649978298,false,m13_joint_composite,P2_hard_pruning,-0.018325520936294692,1.0
52,2025-08-09,9,20,1732.9639820872565,1801.5173731195707,0.17985681995400354,0.039558462692193624,0.17985681995400357,0.29444501909556176,false,m13_joint_composite,P2_hard_pruning,-0.0788401462994176,0.75
53,2025-08-16,6,16,1801.5173731195707,1970.8374129063639,0.10057270144130423,0.09398745874628607,0.1005727014413042,0.262874473585961,false,m13_joint_composite,P2_hard_pruning,-0.04240047859325646,1.0
54,2025-08-23,9,21,1970.8374129063639,1877.2437845306058,0.10850951119608103,-0.047489269161851894,0.108509511196081,0.29731751828153874,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
55,2025-08-30,9,19,1877.2437845306058,1678.3931277466365,0.13252373176673232,-0.1059269224501338,0.13252373176673232,0.281483125048327,false,m13_joint_composite,P2_hard_pruning,-0.04748926916185181,1.0
56,2025-09-13,8,16,1678.3931277466365,1640.2114450249492,0.11928413779932254,-0.022748950821163804,0.11928413779932254,0.2784790121806397,false,m13_joint_composite,P2_hard_pruning,-0.14838579948026465,0.5
57,2025-09-20,9,17,1640.2114450249492,1620.6400979753628,0.1112584893422594,-0.011932209782433699,0.11125848934225938,0.2739170221807546,false,m13_joint_composite,P2_hard_pruning,-0.16775912904649282,0.25
58,2025-09-27,9,22,1620.6400979753628,1870.9379370046777,0.15747060874420413,0.15444381472605034,0.15747060874420413,0.2722918489221792,false,m13_joint_composite,P2_hard_pruning,-0.17768960170822534,0.25
59,2025-10-04,9,20,1870.9379370046777,1931.426270195415,0.13099177180178334,0.032330486219963865,0.13099177180178337,0.29804345450619874,false,m13_joint_composite,P2_hard_pruning,-0.050688846907145924,0.75
60,2025-10-07,1,3,1931.426270195415,1917.5310564841134,0.014007022315420448,-0.007194276025817846,0.014007022315420448,0.2636525529468251,false,m13_joint_composite,P2_hard_pruning,-0.019997155753619378,1.0
61,2025-10-18,9,15,1917.5310564841134,2063.1401484515845,0.10554363826348376,0.07593571508273367,0.10554363826348376,0.28417688441644756,false,m13_joint_composite,P2_hard_pruning,-0.027047566721214444,1.0
62,2025-10-24,1,3,2063.1401484515845,2162.4583336644914,0.019659108542591168,0.04813933037338578,0.019659108542591168,0.2816418644968896,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
63,2025-10-25,4,8,2162.4583336644914,2231.2018859861914,0.06295148708005296,0.03178953843943318,0.06295148708005298,0.2730389492938949,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
64,2025-11-01,9,18,2231.2018859861914,2276.0620453719525,0.10325088724810404,0.02010582711834396,0.10325088724810404,0.27533238541452665,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
65,2025-11-08,9,13,2276.0620453719525,2228.009484436854,0.09003565016760803,-0.021112148956047305,0.09003565016760805,0.27188361577699716,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
66,2025-11-15,8,15,2228.009484436854,2328.942400222602,0.10186457056482051,0.045301833987147155,0.10186457056482051,0.2642243804384194,false,m13_joint_composite,P2_hard_pruning,-0.021112148956047294,1.0
67,2025-11-22,9,18,2328.942400222602,2414.8872975385852,0.1452512602472833,0.036902972485609045,0.14525126024728333,0.2837910057541018,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
68,2025-11-25,1,3,2414.8872975385852,2420.743605626189,0.02233178605175766,0.0024250854661305834,0.02233178605175766,0.27002264741565457,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
69,2025-12-06,8,16,2420.743605626189,2248.038174928939,0.1056988829402912,-0.07134395823492222,0.1056988829402912,0.2691636960739689,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
70,2025-12-13,9,19,2248.038174928939,2384.7541393832694,0.11931518954981596,0.060815677411106155,0.11931518954981597,0.2845050901220281,false,m13_joint_composite,P2_hard_pruning,-0.07134395823492223,0.75
71,2025-12-20,9,18,2384.7541393832694,2661.7337541507113,0.08894097137824379,0.11614598343419695,0.0889409713782438,0.26534237471406463,false,m13_joint_composite,P2_hard_pruning,-0.014867111973062563,1.0
72,2025-12-27,9,19,2661.7337541507113,2924.8851316799473,0.1141857272632568,0.0988646505755422,0.1141857272632568,0.27621738870684315,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
73,2026-01-03,4,8,2924.8851316799473,2913.00565322346,0.03562360717783849,-0.004061519656898184,0.035623607177838496,0.2614105378207284,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
74,2026-01-10,5,12,2913.00565322346,2829.713568307552,0.07842602975605736,-0.028593176543869413,0.07842602975605736,0.2697552110074856,false,m13_joint_composite,P2_hard_pruning,-0.0040615196568982714,1.0
75,2026-01-17,2,5,2829.713568307552,2924.797374408627,0.03369486528942886,0.03360191899491237,0.03369486528942886,0.2675563075421019,false,m13_joint_composite,P2_hard_pruning,-0.032538564452181507,1.0
76,2026-01-20,2,5,2924.797374408627,2832.088238533811,0.035971699663570854,-0.0316976268804129,0.035971699663570854,0.26140356075581306,false,m13_joint_composite,P2_hard_pruning,-3.0003664201916358e-5,1.0
77,2026-01-24,8,19,2832.088238533811,2834.241196080635,0.1277350955409296,0.0007602014363571772,0.12773509554092957,0.2876634509827756,false,m13_joint_composite,P2_hard_pruning,-0.031726679499662014,1.0
78,2026-01-31,9,19,2834.241196080635,2899.2015767238227,0.12132348675175987,0.022919849140933646,0.1213234867517599,0.26699155490638904,false,m13_joint_composite,P2_hard_pruning,-0.030990596730631204,1.0
79,2026-02-07,5,12,2899.2015767238227,2813.4174752351305,0.06930782854777345,-0.029588871011042364,0.06930782854777344,0.267991280848964,false,m13_joint_composite,P2_hard_pruning,-0.008781047391551056,1.0
80,2026-02-10,3,9,2813.4174752351305,2819.4213510344503,0.046819803308051466,0.0021340152509069484,0.046819803308051466,0.295008173679708,false,m13_joint_composite,P2_hard_pruning,-0.038110097123983055,1.0
81,2026-02-14,6,14,2819.4213510344503,2769.2232583291348,0.08862851767992021,-0.017804395461110383,0.08862851767992024,0.3012187117225851,false,m13_joint_composite,P2_hard_pruning,-0.03605740940155233,1.0
82,2026-02-17,4,11,2769.2232583291348,2770.8030983649805,0.044491954686697914,0.0005704993380703062,0.04449195468669792,0.2775563285581605,false,m13_joint_composite,P2_hard_pruning,-0.0532198244863743,0.75
83,2026-02-21,9,17,2770.8030983649805,2840.050834940266,0.11324233121755306,0.024991937036647642,0.11324233121755309,0.25846382367211573,false,m13_joint_composite,P2_hard_pruning,-0.052679687022945676,0.75
84,2026-02-24,3,4,2840.050834940266,2901.9144581264104,0.015498055141150456,0.021782576010631674,0.015498055141150456,0.26855747656168244,false,m13_joint_composite,P2_hard_pruning,-0.02900431740748577,1.0
85,2026-02-28,9,19,2901.9144581264104,2969.7822115431304,0.11543043785250513,0.023387234322729836,0.11543043785250515,0.26219111552976493,false,m13_joint_composite,P2_hard_pruning,-0.00785353014541923,1.0
86,2026-03-03,2,4,2969.7822115431304,2892.175690099719,0.02613205814950539,-0.02613205814950539,0.02613205814950539,0.2738058781228143,false,m13_joint_composite,P2_hard_pruning,0.0,1.0
87,2026-03-07,9,20,2892.175690099719,2751.017683303025,0.13039746367580157,-0.04880685750865536,0.1303974636758016,0.2644409448558379,false,m13_joint_composite,P2_hard_pruning,-0.026132058149505366,1.0
88,2026-03-10,3,9,2751.017683303025,2726.082791610406,0.05214676770844778,-0.009063879103343463,0.05214676770844778,0.2706893318236272,false,m13_joint_composite,P2_hard_pruning,-0.07366349201964983,0.75
89,2026-03-14,9,21,2726.082791610406,2683.122415571936,0.133369765515197,-0.01575901369198382,0.133369765515197,0.26004685645139974,false,m13_joint_composite,P2_hard_pruning,-0.08205969413699732,0.75
90,2026-03-17,1,3,2683.122415571936,2578.652573439946,0.0389359208978622,-0.0389359208978622,0.0389359208978622,0.25330302521292986,false,m13_joint_composite,P2_hard_pruning,-0.09652552798551617,0.75
91,2026-03-21,9,18,2578.652573439946,2475.381967223094,0.13669382008309286,-0.040048282300817466,0.13669382008309286,0.26197319003146463,false,m13_joint_composite,P2_hard_pruning,-0.13170313856110993,0.5
92,2026-03-24,2,4,2475.381967223094,2469.675756459632,0.012552214486583495,-0.0023051839429302622,0.012552214486583495,0.26082439561299253,false,m13_joint_composite,P2_hard_pruning,-0.16647693638892835,0.25
93,2026-03-27,1,3,2469.675756459632,2502.354358924498,0.02066026622245947,0.01323194041946307,0.02066026622245947,0.27337729771956937,false,m13_joint_composite,P2_hard_pruning,-0.16839836037122669,0.25
94,2026-03-28,7,14,2502.354358924498,2566.050633543104,0.06322511047042889,0.025454538199770557,0.06322511047042889,0.26737326155251495,false,m13_joint_composite,P2_hard_pruning,-0.15739465702293098,0.25
95,2026-04-04,8,19,2566.050633543104,2366.2663098931753,0.1031085348718788,-0.0778567347964114,0.1031085348718788,0.26787335077526553,false,m13_joint_composite,P2_hard_pruning,-0.13594652713279032,0.5
96,2026-04-07,1,3,2366.2663098931753,2376.1467016529964,0.014262622256125429,0.0041755197707511625,0.014262622256125429,0.3458045183263584,false,m13_joint_composite,P2_hard_pruning,-0.20321890921973096,0.25
97,2026-04-11,9,21,2376.1467016529964,2441.4347433362836,0.1481426762950098,0.02747643554073013,0.1481426762950098,0.2654321327612124,false,m13_joint_composite,P2_hard_pruning,-0.19989193402221728,0.25
98,2026-04-14,1,3,2441.4347433362836,2389.5646354229502,0.04429691709666145,-0.021245748244924118,0.04429691709666145,0.2691395045065945,false,m13_joint_composite,P2_hard_pruning,-0.17790781632176045,0.25
99,2026-04-18,9,18,2389.5646354229502,2477.8826372863646,0.133251271481288,0.0369598714988442,0.133251271481288,0.24007287343427788,false,m13_joint_composite,P2_hard_pruning,-0.19537377989030813,0.25
100,2026-04-25,9,21,2477.8826372863646,2444.2702855098937,0.14655132860642664,-0.013564949070098415,0.14655132860642656,0.2579782311042948,false,m13_joint_composite,P2_hard_pruning,-0.1656348981904534,0.25
1,2024-08-03,9,29,1000.0,1005.4865500209171,0.15603047969569164,0.00548655002091716,0.15603047969569164,0.2632420907294633,false,m13_joint_composite,P3_damped_tail,0.0,1.0
2,2024-08-10,9,23,1005.4865500209171,960.7485953586821,0.11524312647265869,-0.04449383699991246,0.11524312647265869,0.25247369628058225,false,m13_joint_composite,P3_damped_tail,0.0,1.0
3,2024-08-17,8,22,960.7485953586821,996.9712690465154,0.10346095360230177,0.037702551804731185,0.10346095360230179,0.2750857187968953,false,m13_joint_composite,P3_damped_tail,-0.044493836999912384,1.0
4,2024-08-24,8,22,996.9712690465154,1122.5051199352963,0.10169831836006495,0.12591521419552934,0.10169831836006497,0.2700555908413924,false,m13_joint_composite,P3_damped_tail,-0.008468816389661793,1.0
5,2024-08-31,9,18,1122.5051199352963,1121.0680192472914,0.0776932589173634,-0.0012802620339831153,0.07769325891736338,0.26779736551261324,false,m13_joint_composite,P3_damped_tail,0.0,1.0
6,2024-09-14,8,22,1121.0680192472914,1153.5481842024108,0.10369861585698824,0.02897251941673179,0.10369861585698824,0.2543508619009197,false,m13_joint_composite,P3_damped_tail,-0.001280262033983126,1.0
7,2024-09-21,9,18,1153.5481842024108,1133.368318011046,0.06780042602909893,-0.017493734954225085,0.06780042602909891,0.2761347139720503,false,m13_joint_composite,P3_damped_tail,0.0,1.0
8,2024-09-28,9,24,1133.368318011046,1138.0921365550455,0.05791760482579811,0.004167946526235414,0.05791760482579811,0.27592396026150656,false,m13_joint_composite,P3_damped_tail,-0.017493734954225126,1.0
9,2024-10-05,9,20,1138.0921365550455,1150.0317802024758,0.07820706592318152,0.010490928865892042,0.07820706592318151,0.2757559538009461,false,m13_joint_composite,P3_damped_tail,-0.01339870137982313,1.0
10,2024-10-19,9,26,1150.0317802024758,1153.142234519665,0.08909329620257028,0.002704668141119938,0.0890932962025703,0.26517780248427547,false,m13_joint_composite,P3_damped_tail,-0.0030483373370019384,1.0
11,2024-10-26,5,8,1153.142234519665,1178.5237174915567,0.04089954156197518,0.02201071317317956,0.04089954156197518,0.2991328044876692,false,m13_joint_composite,P3_damped_tail,-0.00035191393676070604,1.0
12,2024-11-02,9,17,1178.5237174915567,1132.4124936155224,0.10092668217539146,-0.0391262587181361,0.10092668217539146,0.26471084247156773,false,m13_joint_composite,P3_damped_tail,0.0,1.0
13,2024-11-09,9,19,1132.4124936155224,1250.025695493029,0.07892159878149543,0.10386074203578902,0.07892159878149545,0.26351807816561534,false,m13_joint_composite,P3_damped_tail,-0.03912625871813613,1.0
14,2024-11-16,9,23,1250.025695493029,1319.9300260635312,0.07696044651210818,0.05592231489523979,0.07696044651210816,0.2635861865993365,false,m13_joint_composite,P3_damped_tail,0.0,1.0
15,2024-11-23,1,3,1319.9300260635312,1308.0073053687854,0.012104434927829857,-0.009032842998733248,0.012104434927829857,0.25016019031231224,false,m13_joint_composite,P3_damped_tail,0.0,1.0
16,2024-11-30,1,2,1308.0073053687854,1302.7153563919946,0.0040458099546308015,-0.0040458099546308015,0.0040458099546308015,0.31265239191564287,false,m13_joint_composite,P3_damped_tail,-0.009032842998733193,1.0
17,2024-12-03,3,6,1302.7153563919946,1330.061013749882,0.021589899303316857,0.020991275817630817,0.021589899303316857,0.27473691565334735,false,m13_joint_composite,P3_damped_tail,-0.01304210778724113,1.0
18,2024-12-07,8,16,1330.061013749882,1401.6480097134477,0.04907383176743049,0.053822339895324034,0.049073831767430506,0.2652491422869764,false,m13_joint_composite,P3_damped_tail,0.0,1.0
19,2024-12-14,9,22,1401.6480097134477,1531.0912599896476,0.08787567754164723,0.09235075381205239,0.08787567754164723,0.29156206271957175,false,m13_joint_composite,P3_damped_tail,0.0,1.0
20,2024-12-17,3,7,1531.0912599896476,1527.5638381344872,0.03499420132506165,-0.0023038612702838777,0.03499420132506165,0.31074306526570034,false,m13_joint_composite,P3_damped_tail,0.0,1.0
21,2024-12-21,9,24,1527.5638381344872,1537.7044474070478,0.07607496930729962,0.006638419304914108,0.07607496930729962,0.26887899995957165,false,m13_joint_composite,P3_damped_tail,-0.0023038612702839245,1.0
22,2024-12-28,8,32,1537.7044474070478,1667.5831263876717,0.12104071408321113,0.08446270621095733,0.12104071408321113,0.2806300866153381,false,m13_joint_composite,P3_damped_tail,0.0,1.0
23,2025-01-04,8,16,1667.5831263876717,1649.8436812799819,0.06024705302168967,-0.01063781758581177,0.06024705302168968,0.2812880946388575,false,m13_joint_composite,P3_damped_tail,0.0,1.0
24,2025-01-08,1,5,1649.8436812799819,1665.3055994758836,0.016098195556713338,0.009371747379064398,0.016098195556713338,0.5209334652388425,false,m13_joint_composite,P3_damped_tail,-0.010637817585811837,1.0
25,2025-01-11,5,16,1665.3055994758836,1601.4259912320435,0.05360993036280417,-0.03835909052605413,0.05360993036280416,0.27149696320506006,false,m13_joint_composite,P3_damped_tail,-0.0013657651458260922,1.0
26,2025-01-14,1,2,1601.4259912320435,1577.790029138654,0.014759322143388874,-0.014759322143388874,0.014759322143388874,0.25905806505987455,false,m13_joint_composite,P3_damped_tail,-0.03967246616301412,1.0
27,2025-01-17,1,3,1577.790029138654,1618.8246105679932,0.010464208423102639,0.026007631352405688,0.010464208423102639,0.27017292721532876,false,m13_joint_composite,P3_damped_tail,-0.053846249598080265,0.75
28,2025-01-18,3,9,1618.8246105679932,1543.7533691952326,0.046373919004369914,-0.046373919004369914,0.04637391900436991,0.2645739576250531,false,m13_joint_composite,P3_damped_tail,-0.029239031654931358,1.0
29,2025-01-21,1,4,1543.7533691952326,1588.0296759586563,0.013481026837865041,0.02868094583431117,0.013481026837865041,0.25928893117147456,false,m13_joint_composite,P3_damped_tail,-0.07425702217356911,0.75
30,2025-01-25,8,16,1588.0296759586563,1548.4754777817664,0.09452818394690776,-0.024907719783644318,0.09452818394690776,0.26411929496988357,false,m13_joint_composite,P3_damped_tail,-0.04770583797003547,1.0
31,2025-01-28,1,4,1548.4754777817664,1564.3310989242743,0.01505632964516799,0.010239504189773442,0.01505632964516799,0.3781174896996426,false,m13_joint_composite,P3_damped_tail,-0.07142531410947828,0.75
32,2025-02-01,9,21,1564.3310989242743,1742.1241934949192,0.09154345289790813,0.11365438857087613,0.09154345289790813,0.2739589430095592,false,m13_joint_composite,P3_damped_tail,-0.061917169722784604,0.75
33,2025-02-04,1,1,1742.1241934949192,1743.0949258047935,0.006689218335664972,0.0005572118873608919,0.006689218335664972,1.0,false,m13_joint_composite,P3_damped_tail,0.0,1.0
34,2025-02-08,8,23,1743.0949258047935,1770.8462079901585,0.07578124354451585,0.01592069472209147,0.07578124354451586,0.2752771536955157,false,m13_joint_composite,P3_damped_tail,0.0,1.0
35,2025-02-11,1,3,1770.8462079901585,1774.6789458470828,0.006551257568202351,0.0021643538776155557,0.006551257568202351,0.3270419795591641,false,m13_joint_composite,P3_damped_tail,0.0,1.0
36,2025-02-15,8,26,1774.6789458470828,1771.8840240008055,0.07955268085233333,-0.0015748887159661349,0.07955268085233333,0.2663595394703887,false,m13_joint_composite,P3_damped_tail,0.0,1.0
37,2025-02-22,9,26,1771.8840240008055,1804.916500630909,0.10743483567922758,0.018642572641700286,0.10743483567922758,0.27478059321605847,false,m13_joint_composite,P3_damped_tail,-0.0015748887159661162,1.0
38,2025-02-25,1,3,1804.916500630909,1765.778475460321,0.02168411954619914,-0.02168411954619914,0.02168411954619914,0.26963446825387916,false,m13_joint_composite,P3_damped_tail,0.0,1.0
39,2025-03-01,9,27,1765.778475460321,1881.2893916728488,0.12195429517887554,0.06541642556969969,0.12195429517887557,0.27068840900150665,false,m13_joint_composite,P3_damped_tail,-0.021684119546199088,1.0
40,2025-03-04,2,6,1881.2893916728488,1829.8426515672008,0.04004427121776953,-0.027346531763463227,0.04004427121776953,0.2615353762735763,false,m13_joint_composite,P3_damped_tail,0.0,1.0
41,2025-03-08,9,27,1829.8426515672008,1706.1942786060913,0.1327257574763756,-0.06757322705053836,0.13272575747637563,0.2693735682817445,false,m13_joint_composite,P3_damped_tail,-0.027346531763463244,1.0
42,2025-03-11,2,7,1706.1942786060913,1657.7696520199204,0.039181191891496304,-0.0283816603966884,0.03918119189149631,0.26874998315100623,false,m13_joint_composite,P3_damped_tail,-0.09307186541410428,0.75
43,2025-03-15,9,25,1657.7696520199204,1776.0543635181564,0.09997502508400186,0.0713517172630777,0.09997502508400186,0.257798314089641,false,m13_joint_composite,P3_damped_tail,-0.11881199173412327,0.5
44,2025-03-22,9,33,1776.0543635181564,1736.4999795948252,0.1317639030153252,-0.02227093085426657,0.13176390301532523,0.26967677719306266,false,m13_joint_composite,P3_damped_tail,-0.05593771411272197,0.75
45,2025-03-29,9,20,1736.4999795948252,1835.5044800427388,0.07320937631338337,0.05701382183201315,0.07320937631338337,0.28395857882801484,false,m13_joint_composite,P3_damped_tail,-0.07696286000383834,0.75
46,2025-04-05,9,23,1835.5044800427388,1904.1853659438316,0.08613253245248448,0.037417988704387985,0.08613253245248448,0.2651309409745694,false,m13_joint_composite,P3_damped_tail,-0.024336984959766217,1.0
47,2025-04-12,9,29,1904.1853659438316,1868.8943489483484,0.11862467003107995,-0.018533393663589682,0.11862467003107996,0.26649864028017056,false,m13_joint_composite,P3_damped_tail,0.0,1.0
48,2025-04-19,9,22,1868.8943489483484,1916.986468535053,0.10821697444773228,0.025732925787788297,0.10821697444773229,0.27338400829087367,false,m13_joint_composite,P3_damped_tail,-0.018533393663589526,1.0
49,2025-04-26,8,17,1916.986468535053,1868.1308008590527,0.06148417319820841,-0.025485661207267384,0.06148417319820841,0.26642253345381295,false,m13_joint_composite,P3_damped_tail,0.0,1.0
50,2025-05-03,9,29,1868.1308008590527,1886.5170492806983,0.16348250021407437,0.009842056248518947,0.16348250021407437,0.2843853096917553,false,m13_joint_composite,P3_damped_tail,-0.025485661207267474,1.0
51,2025-08-02,9,27,1886.5170492806983,1767.7721237483433,0.12024418290677173,-0.0629439980824084,0.12024418290677175,0.26996325321211895,false,m13_joint_composite,P3_damped_tail,-0.015894436269881074,1.0
52,2025-08-09,9,29,1767.7721237483433,1836.1475434663919,0.1870295600120066,0.03867886522221369,0.1870295600120066,0.2955666080996565,false,m13_joint_composite,P3_damped_tail,-0.07783797498619704,0.75
53,2025-08-16,6,21,1836.1475434663919,2006.0185684379567,0.10275891518992193,0.09251491013128049,0.10275891518992195,0.26383872210494896,false,m13_joint_composite,P3_damped_tail,-0.04216979430764456,1.0
54,2025-08-23,9,31,2006.0185684379567,1898.7327168828624,0.12166010728566902,-0.05348198328923511,0.12166010728566903,0.30583327521915926,false,m13_joint_composite,P3_damped_tail,0.0,1.0
55,2025-08-30,9,29,1898.7327168828624,1700.5537541643441,0.14567981947113903,-0.10437433397359246,0.14567981947113903,0.28821247663451116,false,m13_joint_composite,P3_damped_tail,-0.05348198328923515,0.75
56,2025-09-13,8,24,1700.5537541643441,1651.814097833887,0.13557347367214262,-0.028661050090949873,0.13557347367214265,0.29417108617946003,false,m13_joint_composite,P3_damped_tail,-0.15227417087742678,0.25
57,2025-09-20,9,23,1651.814097833887,1628.7477936463715,0.11855050239196721,-0.013964225282835098,0.11855050239196721,0.2788540140238832,false,m13_joint_composite,P3_damped_tail,-0.17657088332930093,0.25
58,2025-09-27,9,32,1628.7477936463715,1880.2313341960178,0.16425204151310757,0.154402996910059,0.1642520415131076,0.2743127424834932,false,m13_joint_composite,P3_damped_tail,-0.18806943301893653,0.25
59,2025-10-04,9,32,1880.2313341960178,1939.7814352560663,0.14302821308051045,0.03167168846567075,0.14302821308051047,0.30136383510032483,false,m13_joint_composite,P3_damped_tail,-0.06270492019417684,0.75
60,2025-10-07,1,4,1939.7814352560663,1925.4831713703304,0.014227417940918754,-0.007371069557559897,0.014227417940918754,0.26533994931298777,false,m13_joint_composite,P3_damped_tail,-0.033019202426160854,1.0
61,2025-10-18,9,27,1925.4831713703304,2078.5363346086356,0.12164453405438555,0.07948818536252394,0.12164453405438552,0.2893283249653827,false,m13_joint_composite,P3_damped_tail,-0.04014688514590248,1.0
62,2025-10-24,1,6,2078.5363346086356,2180.2150430940324,0.02201715146667658,0.0489184176347543,0.02201715146667658,0.2825303756942838,false,m13_joint_composite,P3_damped_tail,0.0,1.0
63,2025-10-25,4,12,2180.2150430940324,2248.4131157039133,0.06403942538633413,0.03128043393054387,0.06403942538633413,0.27336914239818266,false,m13_joint_composite,P3_damped_tail,0.0,1.0
64,2025-11-01,9,26,2248.4131157039133,2293.689121141341,0.10698881228418444,0.020136871254307943,0.10698881228418444,0.2767249240493528,false,m13_joint_composite,P3_damped_tail,0.0,1.0
65,2025-11-08,9,25,2293.689121141341,2247.59310557884,0.09590203712560556,-0.020096888953967374,0.09590203712560555,0.27323010802684866,false,m13_joint_composite,P3_damped_tail,0.0,1.0
66,2025-11-15,8,28,2247.59310557884,2347.8727812956868,0.10822867920891459,0.04461647238013786,0.10822867920891457,0.26768359474682996,false,m13_joint_composite,P3_damped_tail,-0.02009688895396744,1.0
67,2025-11-22,9,36,2347.8727812956868,2441.4902895193472,0.15871988992680752,0.039873330859092435,0.15871988992680752,0.28553812726343886,false,m13_joint_composite,P3_damped_tail,0.0,1.0
68,2025-11-25,1,5,2441.4902895193472,2447.9191704212913,0.023529789958102988,0.002633178976603393,0.023529789958102988,0.2712357566014097,false,m13_joint_composite,P3_damped_tail,0.0,1.0
69,2025-12-06,8,21,2447.9191704212913,2265.4684120583834,0.11216820740100453,-0.07453299952363532,0.11216820740100453,0.27218442097558104,false,m13_joint_composite,P3_damped_tail,0.0,1.0
70,2025-12-13,9,34,2265.4684120583834,2396.058388992813,0.1309393378472415,0.05764369798287189,0.13093933784724146,0.28757563400449776,false,m13_joint_composite,P3_damped_tail,-0.07453299952363535,0.75
71,2025-12-20,9,28,2396.058388992813,2674.6025044343614,0.09635027600851938,0.11625097147930308,0.09635027600851935,0.27043478251576386,false,m13_joint_composite,P3_damped_tail,-0.02118565925506144,1.0
72,2025-12-27,9,38,2674.6025044343614,2938.516410196937,0.12395251316465795,0.09867406664168572,0.12395251316465794,0.28048792607935147,false,m13_joint_composite,P3_damped_tail,0.0,1.0
73,2026-01-03,4,12,2938.516410196937,2924.6327464449996,0.037121965280530744,-0.004724718808361986,0.03712196528053075,0.2637430014412301,false,m13_joint_composite,P3_damped_tail,0.0,1.0
74,2026-01-10,5,18,2924.6327464449996,2845.657860499336,0.08412344043339973,-0.027003351460678466,0.08412344043339975,0.2745927808509697,false,m13_joint_composite,P3_damped_tail,-0.004724718808361894,1.0
75,2026-01-17,2,10,2845.657860499336,2947.344394534666,0.039085597893194705,0.035733928328786115,0.0390855978931947,0.275389943092014,false,m13_joint_composite,P3_damped_tail,-0.03160048702650531,1.0
