bet_id,portfolio_run_id,match_id,kickoff_date,market_family,selection,odds_close,stake_fraction,stake_amount,pnl,experiment,model,run_uuid,market_key,capacity_bucket,won
6718,cd138387-6760-40e0-ae25-c007cba8c044,12476495,2025-03-01,1X2_away,away,3.3,0.00037219735837778605,0.46785814119061436,-0.46785814119061436,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6719,cd138387-6760-40e0-ae25-c007cba8c044,12476495,2025-03-01,O/U 2.5_over_25,over_25,2.15,0.005842444998146127,7.3440485143545,8.276742675677522,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6720,cd138387-6760-40e0-ae25-c007cba8c044,12476497,2025-03-01,1X2_away,away,4.333333333333334,0.00336119506720901,4.225076940839796,-4.225076940839796,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6721,cd138387-6760-40e0-ae25-c007cba8c044,12476497,2025-03-01,O/U 2.5_under_25,under_25,2.0,0.0034093033386112586,4.285549821497116,4.199838825067173,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6722,cd138387-6760-40e0-ae25-c007cba8c044,12476498,2025-03-01,1X2_home,home,2.45,0.002397996608740053,3.0143207916262256,-3.0143207916262256,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6723,cd138387-6760-40e0-ae25-c007cba8c044,12476499,2025-03-01,1X2_away,away,4.0,0.013672661504881587,17.18675818840565,50.529069073912616,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6724,cd138387-6760-40e0-ae25-c007cba8c044,12476499,2025-03-01,BTTS_btts_yes,btts_yes,1.8333333333333335,0.0071636354086865,9.004806377678378,-9.004806377678378,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,false
6725,cd138387-6760-40e0-ae25-c007cba8c044,12476669,2025-03-01,1X2_away,away,5.0,0.012086980147917053,15.193530897853458,59.55864111958556,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6726,cd138387-6760-40e0-ae25-c007cba8c044,12476669,2025-03-01,1X2_draw,draw,3.7,0.0030901465802128693,3.8843645783145724,-3.8843645783145724,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6727,cd138387-6760-40e0-ae25-c007cba8c044,12476670,2025-03-01,1X2_away,away,4.75,0.000428131688759118,0.5381685054420161,-0.5381685054420161,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6728,cd138387-6760-40e0-ae25-c007cba8c044,12476670,2025-03-01,O/U 2.5_over_25,over_25,2.15,0.00026914321424881813,0.338317403652037,-0.338317403652037,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,false
6729,cd138387-6760-40e0-ae25-c007cba8c044,12476671,2025-03-01,1X2_away,away,4.2,0.000700423894219263,0.8804442423320381,-0.8804442423320381,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6730,cd138387-6760-40e0-ae25-c007cba8c044,12476674,2025-03-01,1X2_home,home,3.4,0.007267350463430622,9.135177890623979,21.485938398747596,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6731,cd138387-6760-40e0-ae25-c007cba8c044,12476674,2025-03-01,O/U 2.5_under_25,under_25,2.075,0.0035367606252316866,4.445765706583827,-4.445765706583827,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,false
6732,cd138387-6760-40e0-ae25-c007cba8c044,13343733,2025-03-04,1X2_home,home,5.5,0.017311945471171142,23.7912421822584,-23.7912421822584,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6733,cd138387-6760-40e0-ae25-c007cba8c044,13343733,2025-03-04,1X2_draw,draw,4.2,0.00547361258359992,7.522207299297439,-7.522207299297439,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6734,cd138387-6760-40e0-ae25-c007cba8c044,13343733,2025-03-04,BTTS_btts_yes,btts_yes,1.7272727272727273,0.0014253013958711513,1.9587452345173975,1.3960511489651268,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,true
6735,cd138387-6760-40e0-ae25-c007cba8c044,12476489,2025-03-08,O/U 2.5_over_25,over_25,1.9,0.0018829789386240442,2.5313827273852203,-2.5313827273852203,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,false
6736,cd138387-6760-40e0-ae25-c007cba8c044,12476489,2025-03-08,BTTS_btts_yes,btts_yes,1.8,0.0002656097592894494,0.35707247866594527,-0.35707247866594527,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,false
6737,cd138387-6760-40e0-ae25-c007cba8c044,12476492,2025-03-08,1X2_home,home,2.63,0.011823137867344265,15.894435336998217,-15.894435336998217,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6738,cd138387-6760-40e0-ae25-c007cba8c044,12476492,2025-03-08,O/U 2.5_over_25,over_25,1.85,0.005660284219534399,7.609403064216275,-7.609403064216275,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,false
6739,cd138387-6760-40e0-ae25-c007cba8c044,12476493,2025-03-08,1X2_home,home,3.5,0.003069161496919892,4.126027244115653,-4.126027244115653,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6740,cd138387-6760-40e0-ae25-c007cba8c044,12476493,2025-03-08,O/U 2.5_under_25,under_25,1.85,9.010173405002921e-5,0.1211282657512717,0.10089984537080934,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6741,cd138387-6760-40e0-ae25-c007cba8c044,12476662,2025-03-08,1X2_home,home,4.5,0.010927479019011976,14.690356368406643,-14.690356368406643,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6742,cd138387-6760-40e0-ae25-c007cba8c044,12476662,2025-03-08,1X2_draw,draw,3.75,0.001966832365521917,2.6441110814455393,-2.6441110814455393,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6743,cd138387-6760-40e0-ae25-c007cba8c044,12476673,2025-03-08,1X2_home,home,3.8,0.010914964938268585,14.673533064017445,-14.673533064017445,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6744,cd138387-6760-40e0-ae25-c007cba8c044,12476673,2025-03-08,BTTS_btts_yes,btts_yes,1.7272727272727273,0.001397576443821263,1.8788318857537492,-1.8788318857537492,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,false
6745,cd138387-6760-40e0-ae25-c007cba8c044,12476676,2025-03-08,1X2_home,home,3.6,0.009962511903831232,13.393102831599565,-13.393102831599565,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6746,cd138387-6760-40e0-ae25-c007cba8c044,12476676,2025-03-08,1X2_draw,draw,3.5,0.0004751452526003016,0.638761518124254,-0.638761518124254,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6747,cd138387-6760-40e0-ae25-c007cba8c044,13343735,2025-03-11,1X2_home,home,2.6,0.0002035535229401702,0.25770158487573364,-0.25770158487573364,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6748,cd138387-6760-40e0-ae25-c007cba8c044,13399583,2025-03-11,1X2_home,home,3.0,0.0024353283626113186,3.0831595035681447,-3.0831595035681447,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6749,cd138387-6760-40e0-ae25-c007cba8c044,13399583,2025-03-11,O/U 2.5_under_25,under_25,1.9,0.002270478339006641,2.874457085962658,-2.874457085962658,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,false
6750,cd138387-6760-40e0-ae25-c007cba8c044,12476485,2025-03-15,O/U 2.5_over_25,over_25,1.9,0.0005026082330851926,0.6331851279939666,-0.6331851279939666,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,false
6751,cd138387-6760-40e0-ae25-c007cba8c044,12476486,2025-03-15,1X2_home,home,2.55,0.0025327253143406924,3.190723702416042,4.846709303969967,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6752,cd138387-6760-40e0-ae25-c007cba8c044,12476488,2025-03-15,1X2_away,away,5.25,0.006254892182560211,7.879904160924357,32.81980083024995,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6753,cd138387-6760-40e0-ae25-c007cba8c044,12476488,2025-03-15,1X2_draw,draw,3.6,0.00023202813955021932,0.29230871595055036,-0.29230871595055036,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6754,cd138387-6760-40e0-ae25-c007cba8c044,12476488,2025-03-15,O/U 2.5_under_25,under_25,1.8,0.00015625398661213533,0.19684854723778952,-0.19684854723778952,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,false
6755,cd138387-6760-40e0-ae25-c007cba8c044,12476488,2025-03-15,BTTS_btts_yes,btts_yes,2.1,0.00037611785253361714,0.47383272879445093,-0.47383272879445093,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,false
6756,cd138387-6760-40e0-ae25-c007cba8c044,12476660,2025-03-15,1X2_away,away,3.5,0.0004888151001940233,0.6158085590477662,-0.6158085590477662,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6757,cd138387-6760-40e0-ae25-c007cba8c044,12476660,2025-03-15,1X2_draw,draw,4.0,0.0001601936204899446,0.20181169232170063,-0.20181169232170063,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6758,cd138387-6760-40e0-ae25-c007cba8c044,12476661,2025-03-15,1X2_home,home,3.5,0.002016478758206454,2.5403570346919664,-2.5403570346919664,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6759,cd138387-6760-40e0-ae25-c007cba8c044,12476663,2025-03-15,1X2_away,away,4.0,0.0004779982988269395,0.6021815682679686,-0.6021815682679686,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6760,cd138387-6760-40e0-ae25-c007cba8c044,12476665,2025-03-15,1X2_away,away,6.0,0.007882091707180792,9.929847777932247,-9.929847777932247,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6761,cd138387-6760-40e0-ae25-c007cba8c044,12476665,2025-03-15,1X2_draw,draw,4.5,0.0016452158249895097,2.072640526258766,7.1091570050675665,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6762,cd138387-6760-40e0-ae25-c007cba8c044,12476665,2025-03-15,BTTS_btts_yes,btts_yes,1.8333333333333335,0.005327919133340518,6.712104848895099,5.481552293264333,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,true
6763,cd138387-6760-40e0-ae25-c007cba8c044,12476666,2025-03-15,1X2_away,away,5.0,0.001165085361214962,1.4677728596613522,5.7536696098725,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6764,cd138387-6760-40e0-ae25-c007cba8c044,12476478,2025-03-22,1X2_away,away,3.25,0.0001562915748330003,0.20322957114631593,0.4481212043776266,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6765,cd138387-6760-40e0-ae25-c007cba8c044,12476478,2025-03-22,O/U 2.5_over_25,over_25,2.2,5.626805224018193e-5,0.07316665750044099,0.08604398922051862,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6766,cd138387-6760-40e0-ae25-c007cba8c044,12476484,2025-03-22,1X2_away,away,3.2,5.100632345917532e-5,0.06632470914337309,-0.06632470914337309,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6767,cd138387-6760-40e0-ae25-c007cba8c044,12476657,2025-03-22,1X2_away,away,4.333333333333334,0.00026337400216617,0.3424713428635691,-0.3424713428635691,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6768,cd138387-6760-40e0-ae25-c007cba8c044,12476658,2025-03-22,1X2_away,away,4.2,0.009187430803918043,11.94663003563564,-11.94663003563564,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6769,cd138387-6760-40e0-ae25-c007cba8c044,12476658,2025-03-22,BTTS_btts_yes,btts_yes,1.8,0.0023992361196294317,3.119782548688522,2.4459095181718014,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,true
6770,cd138387-6760-40e0-ae25-c007cba8c044,12476659,2025-03-22,1X2_home,home,4.333333333333334,0.0161366702364786,20.982887755742446,-20.982887755742446,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6771,cd138387-6760-40e0-ae25-c007cba8c044,12476659,2025-03-22,BTTS_btts_yes,btts_yes,1.8333333333333335,0.009037748197291435,11.751994259617051,-11.751994259617051,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,false
6772,cd138387-6760-40e0-ae25-c007cba8c044,12476664,2025-03-22,1X2_away,away,3.3,0.0006441217380592704,0.8375664825930542,-0.8375664825930542,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6773,cd138387-6760-40e0-ae25-c007cba8c044,12640468,2025-03-22,1X2_home,home,4.333333333333334,0.010928225967548354,14.210226489482809,-14.210226489482809,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6774,cd138387-6760-40e0-ae25-c007cba8c044,12640468,2025-03-22,1X2_draw,draw,3.6,0.0029107716857173665,3.78494414702305,9.644037686614732,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6775,cd138387-6760-40e0-ae25-c007cba8c044,12640468,2025-03-22,O/U 2.5_under_25,under_25,1.85,0.001453311777259509,1.889775117756233,1.5741826730909423,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6776,cd138387-6760-40e0-ae25-c007cba8c044,12476474,2025-03-29,1X2_away,away,3.5,0.00012421270939789254,0.15581036827842024,-0.15581036827842024,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6777,cd138387-6760-40e0-ae25-c007cba8c044,12476474,2025-03-29,O/U 2.5_over_25,over_25,2.2,0.0002796908967363232,0.3508396349765759,0.4125874107324533,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6778,cd138387-6760-40e0-ae25-c007cba8c044,12476474,2025-03-29,BTTS_btts_yes,btts_yes,2.0,5.375516269365779e-5,0.06742958701058108,0.06608099527036945,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,true
6779,cd138387-6760-40e0-ae25-c007cba8c044,12476476,2025-03-29,1X2_home,home,2.5,4.256193211651835e-5,0.05338898370272858,-0.05338898370272858,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6780,cd138387-6760-40e0-ae25-c007cba8c044,12476476,2025-03-29,O/U 2.5_over_25,over_25,2.075,1.9587387515160786e-5,0.024570094937492064,0.02588459501664789,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6781,cd138387-6760-40e0-ae25-c007cba8c044,12476477,2025-03-29,1X2_home,home,2.55,0.004276700922978634,5.364622904178165,8.148862191446632,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6782,cd138387-6760-40e0-ae25-c007cba8c044,12476477,2025-03-29,O/U 2.5_over_25,over_25,1.85,0.010588475878970077,13.282009016683508,11.063913510897363,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6783,cd138387-6760-40e0-ae25-c007cba8c044,12476651,2025-03-29,O/U 2.5_over_25,over_25,2.1,0.00176977134996964,2.219971910636425,2.3931297196660664,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6784,cd138387-6760-40e0-ae25-c007cba8c044,12476656,2025-03-29,1X2_away,away,3.5,0.0005317923071246098,0.6670714745887513,1.6343251127424405,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6785,cd138387-6760-40e0-ae25-c007cba8c044,12476469,2025-04-05,1X2_away,away,5.75,0.0076498080794417545,9.775835434484154,-9.775835434484154,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6786,cd138387-6760-40e0-ae25-c007cba8c044,12476469,2025-04-05,1X2_draw,draw,4.1,0.0026002986606641558,3.3229711808688114,-3.3229711808688114,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6787,cd138387-6760-40e0-ae25-c007cba8c044,12476469,2025-04-05,BTTS_btts_yes,btts_yes,2.0,0.00022190996020655135,0.2835829643990862,-0.2835829643990862,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,false
6788,cd138387-6760-40e0-ae25-c007cba8c044,12476471,2025-04-05,1X2_away,away,3.9,0.001046404685562371,1.3372204763439468,3.800380593769497,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6789,cd138387-6760-40e0-ae25-c007cba8c044,12476473,2025-04-05,1X2_home,home,2.7,0.000263746872267001,0.33704715110058936,0.561520553733582,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6790,cd138387-6760-40e0-ae25-c007cba8c044,12476475,2025-04-05,1X2_away,away,3.0,0.0018897922564272908,2.4150015153770807,-2.4150015153770807,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6791,cd138387-6760-40e0-ae25-c007cba8c044,12476475,2025-04-05,O/U 2.5_over_25,over_25,1.85,0.003530581552568676,4.5117974055704195,3.7583272388401596,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6792,cd138387-6760-40e0-ae25-c007cba8c044,12476475,2025-04-05,BTTS_btts_yes,btts_yes,1.7272727272727273,0.0006895267071532784,0.8811593110325587,0.6280262725904782,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,true
6793,cd138387-6760-40e0-ae25-c007cba8c044,12476653,2025-04-05,1X2_home,home,3.1,0.00234381220969676,2.9952022604209243,-2.9952022604209243,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6794,cd138387-6760-40e0-ae25-c007cba8c044,12476465,2025-04-12,1X2_home,home,3.6,0.005663020149821532,7.180000008631175,-7.180000008631175,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6795,cd138387-6760-40e0-ae25-c007cba8c044,12476467,2025-04-12,1X2_away,away,5.25,0.006237528079374288,7.9084040810195555,-7.9084040810195555,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6796,cd138387-6760-40e0-ae25-c007cba8c044,12476467,2025-04-12,1X2_draw,draw,4.2,0.003429834058442814,4.348599849145687,-4.348599849145687,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6797,cd138387-6760-40e0-ae25-c007cba8c044,12476467,2025-04-12,O/U 2.5_under_25,under_25,1.9,0.0009397050855922081,1.1914283093051408,1.0508397688071338,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6798,cd138387-6760-40e0-ae25-c007cba8c044,12476467,2025-04-12,BTTS_btts_yes,btts_yes,2.1,0.0007620051480715287,0.9661270532302446,-0.9661270532302446,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,false
6799,cd138387-6760-40e0-ae25-c007cba8c044,12476468,2025-04-12,1X2_away,away,3.2,0.00850005653683509,10.77700668428043,-10.77700668428043,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6800,cd138387-6760-40e0-ae25-c007cba8c044,12476642,2025-04-12,1X2_away,away,5.5,0.006560855921896933,8.318343274362608,36.6838938399391,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6801,cd138387-6760-40e0-ae25-c007cba8c044,12476642,2025-04-12,1X2_draw,draw,3.6,0.0006516783263410288,0.8262464665432622,-0.8262464665432622,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6802,cd138387-6760-40e0-ae25-c007cba8c044,12476642,2025-04-12,O/U 2.5_under_25,under_25,1.75,0.00032976671782232643,0.41810288047186195,0.3073056171468185,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,true
6803,cd138387-6760-40e0-ae25-c007cba8c044,12476643,2025-04-12,1X2_away,away,4.0,0.004113299724783922,5.215148680052269,-5.215148680052269,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6804,cd138387-6760-40e0-ae25-c007cba8c044,12476643,2025-04-12,BTTS_btts_yes,btts_yes,2.0,0.0026303432481977105,3.3349456730005973,-3.3349456730005973,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,false
6805,cd138387-6760-40e0-ae25-c007cba8c044,12476644,2025-04-12,1X2_away,away,3.9,0.00013437396011582693,0.17036934520210878,-0.17036934520210878,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6806,cd138387-6760-40e0-ae25-c007cba8c044,12476645,2025-04-12,1X2_home,home,3.5,0.008412285540302204,10.665724057838858,-10.665724057838858,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6807,cd138387-6760-40e0-ae25-c007cba8c044,12476460,2025-04-19,1X2_away,away,4.75,0.006146317111218368,7.710703394154854,28.336834973519093,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6808,cd138387-6760-40e0-ae25-c007cba8c044,12476460,2025-04-19,1X2_draw,draw,3.8,0.0021661399920531363,2.717474983263238,-2.717474983263238,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6809,cd138387-6760-40e0-ae25-c007cba8c044,12476461,2025-04-19,1X2_home,home,2.7,0.007128961677704998,8.943454756792299,14.899795624815972,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6810,cd138387-6760-40e0-ae25-c007cba8c044,12476461,2025-04-19,O/U 2.5_over_25,over_25,1.9,0.0006406265746132084,0.8036815240528136,-0.8036815240528136,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,OU2.5,core,false
6811,cd138387-6760-40e0-ae25-c007cba8c044,12476463,2025-04-19,1X2_home,home,3.75,0.0038742451475527453,4.860334191754915,13.098600646779493,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,true
6812,cd138387-6760-40e0-ae25-c007cba8c044,12476463,2025-04-19,1X2_draw,draw,3.8,0.0021178330793503726,2.656872793529408,-2.656872793529408,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6813,cd138387-6760-40e0-ae25-c007cba8c044,12476466,2025-04-19,1X2_away,away,5.5,0.008769178980812253,11.00114701336928,-11.00114701336928,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6814,cd138387-6760-40e0-ae25-c007cba8c044,12476638,2025-04-19,1X2_away,away,3.1,0.001674057516583552,2.1001456224201376,-2.1001456224201376,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,1X2,core,false
6815,cd138387-6760-40e0-ae25-c007cba8c044,12476638,2025-04-19,BTTS_btts_yes,btts_yes,1.6666666666666665,0.0006172015935743205,0.774294319075236,0.5058722884624874,scottish_lower_joint_2426,m00_joint_baseline,2c6e859c-29e7-4ae7-aa0a-e88343ba7672,BTTS,fringe,true
