match_id,lambda_mkt_h,lambda_mkt_a,sse,n_targets,optim_converged,accepted,reason
12476492,1.3816561224346189,1.3564282059924966,0.0010748839454240964,9,true,true,
12476493,0.9887266936583944,1.6407070077190038,0.0013055648241702103,5,true,true,
12476494,1.4723598478761781,1.1674231098899728,0.00011682699330674536,5,true,true,
12476495,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476496,1.1425242507018614,1.713158196281508,0.00031249784207395707,5,true,true,
12476497,1.8136117383532475,0.9847381526246631,0.00032224638011040175,5,true,true,
12476498,1.340019912308518,1.1761673147022753,0.0007563269227124296,5,true,true,
12476499,1.6359565702727252,0.9757714199057028,0.0005674021030315491,5,true,true,
12476500,1.5379997549819626,1.217705271566375,0.0011827429705224936,11,true,true,
12476501,1.3174574813497064,1.399119710961901,0.0013463386681368005,7,true,true,
12476502,1.4561842402833798,1.2306752660626652,0.001764910179428061,7,true,true,
12476504,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476505,1.3394588632541697,1.0528735506594797,0.0006163778944597955,5,true,true,
12476506,1.8508246255335215,0.887922117589243,0.0005421697747185472,7,true,true,
12476507,1.2016899588714858,1.361942187956881,0.00039347147172863716,7,true,true,
12476508,1.3518748228903235,1.2962351653821667,0.0004706247149406674,7,true,true,
12476509,1.6742889020726492,1.0738450066853584,0.002522067111030365,9,true,true,
12476510,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476511,1.3197286562488513,1.425657521561286,0.0002779890071230932,7,true,true,
12476512,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476513,0.9076874319606523,1.2108587714642012,4.071724966919892e-9,3,true,true,
12476514,1.3527801412002585,0.8112968748771474,3.0423419732492258e-9,3,true,true,
12476515,1.1906521542808073,1.4819082497904694,0.0003746312150092366,5,true,true,
12476516,1.636759616720767,1.0129226029155463,0.0007095214198097038,7,true,true,
12476517,1.5656280624278096,1.1405931626550312,0.0013158869242456568,7,true,true,
12476518,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476519,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476520,1.3245737181597632,1.233897171083091,0.0007275760896787941,5,true,true,
12476521,1.2101239838929736,1.48996483150036,0.0006061109782098522,5,true,true,
12476522,1.4275381609417612,1.2886815684646098,0.000405609941674365,7,true,true,
12476523,1.9790475892123616,0.8331817170672622,0.00023468895510700104,7,true,true,
12476524,1.3360944354612725,0.7214454818734937,7.605995666555292e-10,3,true,true,
12476525,NaN,NaN,NaN,2,false,false,too few quoted selections (2 < 3)
12476526,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476529,1.822351832024583,0.9658789254500413,0.0029778471709568373,9,true,true,
12476531,1.8055316971924926,1.0653874528240488,0.0003785434627433552,7,true,true,
12476533,1.524309184758123,1.0892280816575768,0.0012114262598351435,7,true,true,
12476538,1.1830469603395941,1.4599207835819563,0.00037553309629528636,5,true,true,
12476539,1.2250881022519493,1.317634898669101,0.0004272901747449293,7,true,true,
12476541,1.625826279242905,1.1442460023980254,0.0010354712657250364,7,true,true,
12476544,1.094028326658536,1.5800928778152252,0.0004111291722875614,13,true,true,
12476545,1.6348289742913757,1.2505062856230347,9.922459758509465e-5,9,true,true,
12476546,1.53278147200995,0.910578003099647,0.0010973014165485608,11,true,true,
12476547,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476548,1.369172974523101,1.237851123803345,0.0010368114945557719,7,true,true,
12476549,1.343486958631667,1.5862880995293107,0.0005797904409125408,9,true,true,
12476550,1.3297272576632646,1.2216799069188784,9.562240865060747e-5,5,true,true,
12476551,1.2819948624700033,1.5062932630123937,5.304737789459132e-5,7,true,true,
12476552,1.3434485810420753,1.3871248394666518,0.00013651144894016471,7,true,true,
12476553,1.5920056459081098,1.0522432600596494,0.0004637347113931841,11,true,true,
12476554,1.4731651422864307,1.2378529535732892,0.0006438000608241923,5,true,true,
12476555,1.6709209360829607,0.9610103057248399,0.0006234995217364891,7,true,true,
12476556,1.4792180015828311,1.2259699001606985,0.00048282074374646813,5,true,true,
12476557,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476558,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476560,0.9918016702935244,0.971010480154552,1.126726733414018e-9,3,true,true,
12476561,1.6050257126540808,1.081332016402727,0.0004268886560380905,5,true,true,
12476562,1.7546138955853425,1.0055636393734093,0.0006577374915332566,7,true,true,
12476563,1.6432895899401876,1.0204358746650135,1.7122410359087195e-5,4,true,true,
12476564,1.1584797788159558,1.2282917199321512,0.0005148666448518504,5,true,true,
12476565,1.376569583642042,0.8516098773776797,5.649459811185511e-10,3,true,true,
12476567,1.1543014408855157,1.4939596064144935,6.692203325528832e-10,22,true,true,
12476570,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476574,0.9606307421586081,1.1523616109503363,1.0233275858368904e-10,3,true,true,
12476575,2.064994890661231,0.8986901066129104,0.0002976380007817218,7,true,true,
12476578,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476579,NaN,NaN,NaN,0,false,false,too few quoted selections (0 < 3)
12476580,1.3237358157636632,1.033730377084996,0.0008187469000404961,9,true,true,
12476581,1.3850846685802676,1.2020939107550115,0.00042623296465412207,5,true,true,
12476582,1.7431061702662292,0.767329748226227,0.00028711537219014313,5,true,true,
12476583,1.040101178963712,1.8691391356241647,0.0006435631412577388,11,true,true,
12476584,2.087434137164259,0.7654736472151706,0.0002050282861023118,9,true,true,
12476585,1.2850248188988749,0.928191149243225,6.4385102575639405e-9,3,true,true,
12476586,0.8786049147863331,1.1741815923137464,1.2946111366940032e-9,3,true,true,
