model,container,form,scheme,trust,panel,window,risk_lambda,kelly_fraction,n_bets,n_slates,total_return_pct,flat_roi_pct,max_drawdown_pct,sharpe_ann,calmar,win_rate,mean_exposure
m05_joint_production_wealth,inv_D_sup,inv,D_sup,flat_1.0,F,full,8.0,0.6,1307,99,130.1814130532765,9.60954194857256,-30.23858152589855,1.0835070322308096,4.305142850096309,0.3641928079571538,0.10613598844151761
m05_joint_production_wealth,inv_D_sup,inv,D_sup,canonical_P1,F,full,23.0,0.6,937,99,64.20579230672985,17.85551345717911,-7.425787459429266,1.8941078104496374,8.646327767596057,0.3287086446104589,0.029250715046335155
m05_joint_production_wealth,inv_D_sup,inv,D_sup,canonical_P1,F,full,18.0,0.6,937,99,85.97110013384513,17.858974137077023,-9.329460710664119,1.8789922066406395,9.215012828723866,0.3287086446104589,0.03699256187379784
m05_joint_production_wealth,inv_D_sup,inv,D_sup,canonical_P1,F,full,15.0,0.6,937,99,107.57378631237687,17.862160416228516,-11.024716392943143,1.8653110315428154,9.757510531630022,0.3287086446104589,0.043975748894353184
m05_joint_production_wealth,inv_D_sup,inv,D_sup,canonical_P1,F,full,12.0,0.6,937,99,141.89663115016634,17.81533098161797,-13.427570391590333,1.839617903893231,10.567558166668483,0.3287086446104589,0.05412582967071652
m05_joint_production_wealth,inv_D_sup,inv,D_sup,canonical_P1,F,full,10.0,0.6,937,99,172.29292548888867,17.889587999585043,-14.548807059215092,1.8654768312489343,11.842409125891857,0.3287086446104589,0.06161066204470515
m05_joint_production_wealth,inv_D_sup,inv,D_sup,canonical_P1,F,full,8.0,0.6,937,99,185.06405358098465,17.896308838673317,-15.346578183419357,1.866925464066705,12.058978318758397,0.3287086446104589,0.06464427446640209
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,P,full,23.0,0.3,1319,99,42.35877910094536,9.517762538151745,-12.640031596339954,1.2032540115204462,3.351160855737953,0.36315390447308565,0.040189728557302976
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,O,evaluation,23.0,0.3,716,50,6.128545697972565,3.1256585246794777,-12.640031596339973,0.3983151213625362,0.48485208690041065,0.3687150837988827,0.04771614068333546
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,18.0,0.3,1319,99,54.97078302952914,9.5160335142658,-15.784386246041016,1.1824903288760273,3.482605035930156,0.36315390447308565,0.050815656704970145
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,15.0,0.3,1319,99,66.79726264061414,9.51458399732997,-18.550562937162375,1.163731819845494,3.6008213263867623,0.36315390447308565,0.06039608858085648
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,12.0,0.3,1319,99,84.82491919475666,9.51264937480389,-22.485902872154508,1.1361940231238716,3.7723599393378096,0.36315390447308565,0.07442679607580094
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,10.0,0.3,1319,99,103.04587573389803,9.510984758211732,-26.1814225795097,1.1093525736072096,3.935839445735258,0.36315390447308565,0.08806394565130671
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,8.0,0.3,1319,99,134.04543751834214,9.713294739523635,-30.208479263367465,1.1060740595063627,4.437344771634808,0.36315390447308565,0.10671963530017729
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,P,full,23.0,0.3,948,99,64.62860840859945,17.92839527592753,-6.965893802826392,1.9268177107128635,9.27786300479869,0.3291139240506329,0.029251100638568568
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,O,evaluation,23.0,0.3,475,50,18.668296729555188,11.127501990923864,-6.96589380282641,1.3197735213291921,2.6799571250972174,0.32842105263157895,0.03286859914396695
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,18.0,0.3,948,99,73.6743178779433,17.90820620196604,-7.6884553535700215,1.9525267595978457,9.582460258904112,0.3291139240506329,0.032530677994827485
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,15.0,0.3,948,99,73.62777751672608,17.845306260786657,-7.692631729566579,1.9417070242447798,9.571207891538368,0.3291139240506329,0.03264353473646842
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,12.0,0.3,948,99,73.54463483235885,17.82426646596412,-7.692631729566589,1.939658874262409,9.560399797859871,0.3291139240506329,0.03265526152388141
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,10.0,0.3,948,99,73.54463483235885,17.82426646596412,-7.692631729566589,1.939658874262409,9.560399797859871,0.3291139240506329,0.03265526152388141
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,8.0,0.3,948,99,73.54463483235885,17.82426646596412,-7.692631729566589,1.939658874262409,9.560399797859871,0.3291139240506329,0.03265526152388141
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,23.0,0.4,1319,99,42.35877910094536,9.517762538151741,-12.640031596339945,1.2032540115204473,3.3511608557379553,0.36315390447308565,0.040189728557303
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,18.0,0.4,1319,99,54.97078302952918,9.516033514265793,-15.784386246041013,1.1824903288760276,3.4826050359301597,0.36315390447308565,0.05081565670497019
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,15.0,0.4,1319,99,66.79726264061388,9.514583997329963,-18.550562937162397,1.1637318198454918,3.600821326386744,0.36315390447308565,0.060396088580856364
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,12.0,0.4,1319,99,84.82491919475666,9.51264937480389,-22.485902872154526,1.1361940231238723,3.772359939337807,0.36315390447308565,0.07442679607580092
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,10.0,0.4,1319,99,103.04587573389759,9.510984758211716,-26.181422579509718,1.1093525736072065,3.9358394457352386,0.36315390447308565,0.08806394565130667
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,8.0,0.4,1319,99,134.04543751834282,9.713294739523672,-30.208479263367423,1.1060740595063652,4.437344771634837,0.36315390447308565,0.10671963530017721
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,23.0,0.4,948,99,65.14075429909536,17.88201707465079,-7.267647916305152,1.914146771797001,8.96311365785214,0.3291139240506329,0.029531708072942756
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,18.0,0.4,948,99,86.90875400402082,17.873746611419776,-8.986685467140688,1.899180498321148,9.67083518409516,0.3291139240506329,0.03723896667477673
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,15.0,0.4,948,99,102.77020503893839,17.96524888026122,-9.783577305572177,1.9350356711588328,10.504358664433125,0.3291139240506329,0.04207134933335513
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,12.0,0.4,948,99,106.70675416311242,17.887139458068688,-10.167033548526643,1.9255096988705647,10.495367567521782,0.3291139240506329,0.043493657992978496
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,10.0,0.4,948,99,106.31152423224823,17.824266465964115,-10.167033548526645,1.9193813041361028,10.45649389517893,0.3291139240506329,0.04354034869850854
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,8.0,0.4,948,99,106.31152423224823,17.824266465964115,-10.167033548526645,1.9193813041361028,10.45649389517893,0.3291139240506329,0.04354034869850854
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,23.0,0.5,1319,99,42.358779100945235,9.517762538151713,-12.640031596339973,1.2032540115204424,3.3511608557379375,0.36315390447308565,0.04018972855730297
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,18.0,0.5,1319,99,54.970783029529116,9.516033514265766,-15.784386246041008,1.1824903288760282,3.4826050359301566,0.36315390447308565,0.050815656704970236
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,15.0,0.5,1319,99,66.79726264061472,9.514583997330037,-18.550562937162372,1.1637318198455018,3.6008213263867943,0.36315390447308565,0.06039608858085651
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,12.0,0.5,1319,99,84.82491919475679,9.512649374803885,-22.485902872154494,1.1361940231238727,3.7723599393378175,0.36315390447308565,0.0744267960758009
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,10.0,0.5,1319,99,103.04587573389755,9.510984758211718,-26.181422579509693,1.1093525736072065,3.935839445735241,0.36315390447308565,0.08806394565130671
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,8.0,0.5,1319,99,134.04543751834441,9.713294739523725,-30.208479263367412,1.1060740595063736,4.4373447716348915,0.36315390447308565,0.10671963530017735
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,23.0,0.5,948,99,65.14075429909498,17.88201707465074,-7.267647916305163,1.9141467717969924,8.963113657852075,0.3291139240506329,0.029531708072942732
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,18.0,0.5,948,99,87.3076763064939,17.885638112727566,-9.132246143800945,1.8990943366149906,9.56037265440542,0.3291139240506329,0.037347561233068226
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,15.0,0.5,948,99,108.72734273014628,17.835512250538788,-10.793232204250476,1.8795748745386154,10.073659184996357,0.3291139240506329,0.044357594237776694
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,12.0,0.5,948,99,137.1185133756161,17.92775240312054,-12.041576848965612,1.9095948220034853,11.38708950625472,0.3291139240506329,0.052219879020712165
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,10.0,0.5,948,99,144.81848719640826,17.914358685159165,-12.597248515303022,1.907798948278048,11.496041141086014,0.3291139240506329,0.05433984167527023
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,8.0,0.5,948,99,143.98544697202018,17.824266465964115,-12.597248515303022,1.898978658816436,11.429912396910165,0.3291139240506329,0.05442543587313569
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,23.0,0.6,1319,99,42.35877910094536,9.517762538151745,-12.640031596339954,1.2032540115204462,3.351160855737953,0.36315390447308565,0.040189728557302976
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,18.0,0.6,1319,99,54.97078302952914,9.5160335142658,-15.784386246041016,1.1824903288760273,3.482605035930156,0.36315390447308565,0.050815656704970145
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,15.0,0.6,1319,99,66.79726264061414,9.51458399732997,-18.550562937162375,1.163731819845494,3.6008213263867623,0.36315390447308565,0.06039608858085648
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,12.0,0.6,1319,99,84.82491919475666,9.51264937480389,-22.485902872154508,1.1361940231238716,3.7723599393378096,0.36315390447308565,0.07442679607580094
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,10.0,0.6,1319,99,103.04587573389803,9.510984758211732,-26.1814225795097,1.1093525736072096,3.935839445735258,0.36315390447308565,0.08806394565130671
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,flat_1.0,F,full,8.0,0.6,1319,99,134.04543751834214,9.713294739523635,-30.208479263367465,1.1060740595063627,4.437344771634808,0.36315390447308565,0.10671963530017729
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,23.0,0.6,948,99,65.14075429909532,17.882017074650772,-7.267647916305164,1.9141467717970042,8.96311365785212,0.3291139240506329,0.029531708072942784
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,18.0,0.6,948,99,87.3076763064939,17.88563811272756,-9.13224614380094,1.8990943366149886,9.560372654405427,0.3291139240506329,0.03734756123306824
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,15.0,0.6,948,99,109.34427770697272,17.88896666605615,-10.793232204250508,1.8854693597072483,10.130818612788817,0.3291139240506329,0.04439737123257385
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,12.0,0.6,948,99,144.42403977893403,17.843279564671576,-13.139139030865795,1.86004671654049,10.991895240598371,0.3291139240506329,0.054640267069524864
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,10.0,0.6,948,99,175.42099802569572,17.907944957593674,-14.231888689493823,1.8857275798356203,12.325911328634401,0.3291139240506329,0.0622041063471896
m05_joint_production_wealth,inv_D_sup_anch,inv,D_sup_anch,canonical_P1,F,full,8.0,0.6,948,99,188.13900916968421,17.90583656862523,-14.98370555039997,1.8864851835239103,12.556240413084073,0.3291139240506329,0.06521968869980331
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,P,full,23.0,0.3,1310,99,40.793372715396984,9.52607837069536,-12.230505873970115,1.1856633293994314,3.335379021583769,0.35954198473282445,0.03888891763117921
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,O,evaluation,23.0,0.3,707,50,6.188302962717196,3.192440199677981,-12.230505873970124,0.4085760326423728,0.5059727722209434,0.36633663366336633,0.04677416290628634
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,18.0,0.3,1310,99,52.861560714416655,9.524225879499935,-15.280273630105013,1.165162315080621,3.4594642736154566,0.35954198473282445,0.04917025742838705
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,15.0,0.3,1310,99,64.15070145881683,9.522668666269963,-17.96583757506373,1.1466445751682368,3.57070474397792,0.35954198473282445,0.058439762405506385
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,12.0,0.3,1310,99,81.31264558006374,9.520582570189863,-21.79087787098081,1.1194662589285311,3.731499302666866,0.35954198473282445,0.07201469042885142
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,10.0,0.3,1310,99,98.60649066034104,9.518777906636489,-25.38774940928692,1.0929821961536594,3.884018589858559,0.35954198473282445,0.08520835722797308
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,8.0,0.3,1310,99,127.22689381817122,9.687886893594358,-29.60289770143315,1.0826231803753283,4.297785139189663,0.35954198473282445,0.1033811687395032
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,P,full,23.0,0.3,938,99,63.83306078673574,18.478443572464183,-6.973330669738517,1.9411424791995915,9.153884106449427,0.3283582089552239,0.02807831260011175
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,O,evaluation,23.0,0.3,470,50,18.70389336264182,11.401449710704009,-6.973330669738514,1.341339546440268,2.6822037055849495,0.3276595744680851,0.032074453422590174
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,18.0,0.3,938,99,73.10637366488304,18.488862175337328,-7.710010683199718,1.9726973837353057,9.482006792050681,0.3283582089552239,0.03128843572055059
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,15.0,0.3,938,99,73.27544102099506,18.46550490227459,-7.713751071255554,1.9650459146965,9.499326636822381,0.3283582089552239,0.03139580813066245
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,12.0,0.3,938,99,73.01732526308946,18.39552172679114,-7.713751071255577,1.958686031098772,9.465864867636226,0.3283582089552239,0.03143423260264325
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,10.0,0.3,938,99,73.01732526308946,18.39552172679114,-7.713751071255577,1.958686031098772,9.465864867636226,0.3283582089552239,0.03143423260264325
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,8.0,0.3,938,99,73.01732526308946,18.39552172679114,-7.713751071255577,1.958686031098772,9.465864867636226,0.3283582089552239,0.03143423260264325
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,23.0,0.4,1310,99,40.793372715397005,9.52607837069536,-12.23050587397005,1.185663329399433,3.335379021583789,0.35954198473282445,0.03888891763117908
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,18.0,0.4,1310,99,52.86156071441634,9.524225879499898,-15.280273630105004,1.1651623150806136,3.459464273615438,0.35954198473282445,0.049170257428386994
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,15.0,0.4,1310,99,64.15070145881626,9.522668666269903,-17.96583757506374,1.1466445751682324,3.570704743977886,0.35954198473282445,0.05843976240550623
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,12.0,0.4,1310,99,81.31264558006379,9.520582570189884,-21.790877870980864,1.1194662589285327,3.731499302666859,0.35954198473282445,0.07201469042885142
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,10.0,0.4,1310,99,98.60649066034135,9.51877790663651,-25.387749409286947,1.0929821961536619,3.8840185898585666,0.35954198473282445,0.08520835722797315
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,8.0,0.4,1310,99,127.22689381817149,9.687886893594372,-29.602897701433122,1.082623180375331,4.297785139189676,0.35954198473282445,0.10338116873950315
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,23.0,0.4,938,99,64.3537103164052,18.42524408327022,-7.300738177065727,1.926724095877137,8.814685413396086,0.3283582089552239,0.028363039671108953
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,18.0,0.4,938,99,85.8412758294629,18.42210867622195,-8.996645669222127,1.9136096403081244,9.54147567722148,0.3283582089552239,0.035757185146612205
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,15.0,0.4,938,99,101.56015708697606,18.520037753620052,-9.792546978613908,1.9512560197255966,10.371168737691516,0.3283582089552239,0.04041169310257062
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,12.0,0.4,938,99,106.15429928320448,18.50035386979132,-10.194558909658648,1.9483289493153375,10.412838870608766,0.3283582089552239,0.04183561228674596
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,10.0,0.4,938,99,105.70985300339517,18.424474488464384,-10.194558909658646,1.94144899736837,10.369242449836875,0.3283582089552239,0.04189109946859362
m05_joint_production_wealth,inv_D_tot,inv,D_tot,canonical_P1,F,full,8.0,0.4,938,99,105.53995786206146,18.39552172679114,-10.194558909658623,1.938787420487778,10.3525771735028,0.3283582089552239,0.04191231013685766
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,23.0,0.5,1310,99,40.793372715396245,9.526078370695211,-12.23050587397009,1.1856633293994143,3.335379021583716,0.35954198473282445,0.03888891763117913
m05_joint_production_wealth,inv_D_tot,inv,D_tot,flat_1.0,F,full,18.0,0.5,1310,99,52.861560714416946,9.524225879499966,-15.28027363010499,1.1651623150806274,3.459464273615481,0.35954198473282445,0.049170257428387064
